Bandit,Reward,Algorithm
3,5.149345037340957,Epsilon-Greedy
3,4.563657673935561,Epsilon-Greedy
3,2.7114845929497404,Epsilon-Greedy
3,4.677287261840669,Epsilon-Greedy
3,2.9409646610864186,Epsilon-Greedy
3,4.728493767509737,Epsilon-Greedy
3,4.006481381495924,Epsilon-Greedy
3,5.12344660069604,Epsilon-Greedy
3,3.504524685722468,Epsilon-Greedy
3,3.626618461315517,Epsilon-Greedy
3,3.8363869197397062,Epsilon-Greedy
3,4.828979087396078,Epsilon-Greedy
3,4.029663901269892,Epsilon-Greedy
3,1.9087957387908667,Epsilon-Greedy
3,3.605996892839446,Epsilon-Greedy
3,3.885234755804699,Epsilon-Greedy
3,4.486157847712709,Epsilon-Greedy
3,4.203405001529177,Epsilon-Greedy
3,3.4250042639804503,Epsilon-Greedy
3,2.785229276378736,Epsilon-Greedy
3,4.1071857478579865,Epsilon-Greedy
3,4.42573113482758,Epsilon-Greedy
3,3.3315526781102807,Epsilon-Greedy
3,3.688479849321288,Epsilon-Greedy
3,3.1366723527612987,Epsilon-Greedy
3,4.698794643547586,Epsilon-Greedy
3,3.766122141108938,Epsilon-Greedy
3,3.532955841128122,Epsilon-Greedy
3,4.3810570533375595,Epsilon-Greedy
3,3.028548022745729,Epsilon-Greedy
3,2.8813001404981344,Epsilon-Greedy
3,3.4689776925007028,Epsilon-Greedy
3,4.850847235270255,Epsilon-Greedy
3,5.301490406774401,Epsilon-Greedy
3,2.442258736710923,Epsilon-Greedy
3,4.594011245458734,Epsilon-Greedy
3,2.9373666182744973,Epsilon-Greedy
3,5.392348483050078,Epsilon-Greedy
3,4.923346312446884,Epsilon-Greedy
3,2.5947585360264007,Epsilon-Greedy
3,3.3871178288758417,Epsilon-Greedy
3,4.337105688401694,Epsilon-Greedy
3,4.192849728165756,Epsilon-Greedy
3,4.099632124708175,Epsilon-Greedy
3,2.509549786781127,Epsilon-Greedy
3,5.68061739400636,Epsilon-Greedy
3,3.4536380906238273,Epsilon-Greedy
3,2.5674818090350517,Epsilon-Greedy
3,3.545958050667574,Epsilon-Greedy
3,2.699103784565475,Epsilon-Greedy
3,3.8746128730283513,Epsilon-Greedy
3,3.0840694084110707,Epsilon-Greedy
3,2.1987459950867088,Epsilon-Greedy
3,3.923399032909295,Epsilon-Greedy
3,4.170773110454646,Epsilon-Greedy
3,3.7620864511492758,Epsilon-Greedy
3,3.1569485448213417,Epsilon-Greedy
3,4.277123265289135,Epsilon-Greedy
3,4.918277872465617,Epsilon-Greedy
3,3.5475312315350167,Epsilon-Greedy
3,3.627917205205581,Epsilon-Greedy
3,4.672901847989435,Epsilon-Greedy
3,4.980271171456851,Epsilon-Greedy
3,2.951596274377786,Epsilon-Greedy
3,5.597953323003079,Epsilon-Greedy
3,2.740823489104663,Epsilon-Greedy
3,5.378515472783165,Epsilon-Greedy
3,3.699875261205094,Epsilon-Greedy
3,4.639952920794455,Epsilon-Greedy
3,3.5348817355075415,Epsilon-Greedy
3,5.116470468525923,Epsilon-Greedy
3,2.4568633181990234,Epsilon-Greedy
3,4.093244062273032,Epsilon-Greedy
3,4.425951348383368,Epsilon-Greedy
3,3.786959233616107,Epsilon-Greedy
3,3.6049190954345542,Epsilon-Greedy
3,5.526185687190098,Epsilon-Greedy
3,2.873284793088126,Epsilon-Greedy
3,3.717847752804713,Epsilon-Greedy
3,2.9436771822073386,Epsilon-Greedy
3,4.488847631162831,Epsilon-Greedy
3,2.592568353660915,Epsilon-Greedy
3,3.819614025847393,Epsilon-Greedy
3,6.405694532710145,Epsilon-Greedy
3,4.33242363319662,Epsilon-Greedy
3,3.807926228303627,Epsilon-Greedy
3,4.839955004755231,Epsilon-Greedy
3,3.263429494411927,Epsilon-Greedy
3,3.0179949344569357,Epsilon-Greedy
3,5.268188425210274,Epsilon-Greedy
3,2.844759263416524,Epsilon-Greedy
3,5.355094072031733,Epsilon-Greedy
3,5.379478171409573,Epsilon-Greedy
3,3.1948756645672596,Epsilon-Greedy
3,3.5840201235516966,Epsilon-Greedy
3,3.8598949733126293,Epsilon-Greedy
3,5.196907817244336,Epsilon-Greedy
3,3.5322598513342935,Epsilon-Greedy
3,5.112555329259829,Epsilon-Greedy
3,3.908566666284377,Epsilon-Greedy
3,4.257077187755381,Epsilon-Greedy
3,4.9676592944247275,Epsilon-Greedy
3,2.4162811064284524,Epsilon-Greedy
3,4.880009627593952,Epsilon-Greedy
3,4.734970386045087,Epsilon-Greedy
3,4.831277901732445,Epsilon-Greedy
3,4.033061370866284,Epsilon-Greedy
3,4.807153772086995,Epsilon-Greedy
3,3.0685592551744163,Epsilon-Greedy
3,5.460160727155342,Epsilon-Greedy
3,6.409187135783295,Epsilon-Greedy
3,4.72416301937024,Epsilon-Greedy
3,4.183836308887057,Epsilon-Greedy
3,4.410793987797549,Epsilon-Greedy
3,3.5705391660161836,Epsilon-Greedy
3,3.5036744273052456,Epsilon-Greedy
3,3.5360381039828717,Epsilon-Greedy
3,3.5776045141113393,Epsilon-Greedy
3,3.2951180338876425,Epsilon-Greedy
3,3.518410971249578,Epsilon-Greedy
3,7.2572349470172925,Epsilon-Greedy
3,4.133139286687724,Epsilon-Greedy
3,3.901541691475633,Epsilon-Greedy
3,4.682586805457966,Epsilon-Greedy
3,1.6756870951873704,Epsilon-Greedy
3,5.2370547033841905,Epsilon-Greedy
3,4.7635829565639405,Epsilon-Greedy
3,4.315946025352799,Epsilon-Greedy
3,3.9571551724833487,Epsilon-Greedy
3,1.2572144209460334,Epsilon-Greedy
3,3.3770514830549376,Epsilon-Greedy
3,4.083489233156017,Epsilon-Greedy
3,4.313485696852862,Epsilon-Greedy
3,4.797943315395373,Epsilon-Greedy
3,6.09434786979118,Epsilon-Greedy
3,4.270874119922403,Epsilon-Greedy
3,3.2142278834769558,Epsilon-Greedy
3,4.988117344068776,Epsilon-Greedy
3,4.571306954351862,Epsilon-Greedy
3,2.8789707728031244,Epsilon-Greedy
3,5.359390481472086,Epsilon-Greedy
3,6.118985397601346,Epsilon-Greedy
3,5.070434689895793,Epsilon-Greedy
3,4.028769294058405,Epsilon-Greedy
3,4.451320135833603,Epsilon-Greedy
3,2.6986446156848682,Epsilon-Greedy
3,5.195293376744406,Epsilon-Greedy
3,3.3813583355045473,Epsilon-Greedy
3,3.820123364781109,Epsilon-Greedy
3,4.949803428098765,Epsilon-Greedy
3,3.8473122760823273,Epsilon-Greedy
3,3.7494012728610255,Epsilon-Greedy
3,3.051186437569306,Epsilon-Greedy
3,3.7325270474978116,Epsilon-Greedy
3,3.340978769209113,Epsilon-Greedy
3,4.998351144294398,Epsilon-Greedy
3,5.647048669122125,Epsilon-Greedy
3,3.6315499683649026,Epsilon-Greedy
3,3.903086864466397,Epsilon-Greedy
3,3.814501310581382,Epsilon-Greedy
3,4.509662305299365,Epsilon-Greedy
3,3.706056098385626,Epsilon-Greedy
3,4.790304579282747,Epsilon-Greedy
3,3.0884878175444492,Epsilon-Greedy
3,2.2309725625619423,Epsilon-Greedy
3,3.764215083449829,Epsilon-Greedy
3,3.6013748414391378,Epsilon-Greedy
3,4.176455714648437,Epsilon-Greedy
3,4.679259815259247,Epsilon-Greedy
3,4.294684442193656,Epsilon-Greedy
3,4.3107760999748725,Epsilon-Greedy
3,5.62418807626155,Epsilon-Greedy
3,3.1019390689973765,Epsilon-Greedy
3,3.1488467495544663,Epsilon-Greedy
3,5.105255921957515,Epsilon-Greedy
3,4.065419611087265,Epsilon-Greedy
3,4.73861978564557,Epsilon-Greedy
3,3.8517197408633357,Epsilon-Greedy
3,4.354495917797386,Epsilon-Greedy
3,3.73587283396737,Epsilon-Greedy
3,3.6487251001069803,Epsilon-Greedy
3,5.563710463557938,Epsilon-Greedy
3,4.872424268418142,Epsilon-Greedy
3,4.8116104405398055,Epsilon-Greedy
3,4.551004345908103,Epsilon-Greedy
3,4.814760360244034,Epsilon-Greedy
3,5.560899111236231,Epsilon-Greedy
3,5.368672807400366,Epsilon-Greedy
3,4.8469640785852945,Epsilon-Greedy
3,2.414557312591999,Epsilon-Greedy
3,2.99624343413053,Epsilon-Greedy
3,4.323175716224564,Epsilon-Greedy
3,5.228398937987976,Epsilon-Greedy
3,4.886323409334156,Epsilon-Greedy
3,3.578116647079401,Epsilon-Greedy
3,3.5918359720374453,Epsilon-Greedy
3,5.2213261834258535,Epsilon-Greedy
3,5.117019934177922,Epsilon-Greedy
3,4.314233289427367,Epsilon-Greedy
3,4.523828839023821,Epsilon-Greedy
3,4.864428650133122,Epsilon-Greedy
3,4.086515445939973,Epsilon-Greedy
3,3.1291050739982262,Epsilon-Greedy
3,4.152111595934726,Epsilon-Greedy
3,5.548797853475865,Epsilon-Greedy
3,2.7562514616173175,Epsilon-Greedy
3,6.445090894680135,Epsilon-Greedy
3,6.071014108506834,Epsilon-Greedy
3,3.779954017095192,Epsilon-Greedy
3,4.4984455679901645,Epsilon-Greedy
3,4.039649725432843,Epsilon-Greedy
3,5.388132158158283,Epsilon-Greedy
3,3.926799616647073,Epsilon-Greedy
3,4.504944771158662,Epsilon-Greedy
3,4.534199779825874,Epsilon-Greedy
3,5.0264733116859714,Epsilon-Greedy
3,3.9548114040542472,Epsilon-Greedy
3,2.9884421824457084,Epsilon-Greedy
3,3.3503065197657147,Epsilon-Greedy
3,4.067171440572506,Epsilon-Greedy
3,4.0634789194932175,Epsilon-Greedy
3,5.270855414612636,Epsilon-Greedy
3,4.270997431064233,Epsilon-Greedy
3,4.818443671088509,Epsilon-Greedy
3,3.8658797858015355,Epsilon-Greedy
3,1.7888899049186344,Epsilon-Greedy
3,4.911303790027509,Epsilon-Greedy
3,5.29711169197072,Epsilon-Greedy
3,3.363236628229602,Epsilon-Greedy
3,4.359329684869335,Epsilon-Greedy
3,3.058510159906691,Epsilon-Greedy
3,2.2679415030286796,Epsilon-Greedy
3,3.8577056807675136,Epsilon-Greedy
3,4.4869739680458105,Epsilon-Greedy
3,3.665056193441952,Epsilon-Greedy
3,5.008454550153822,Epsilon-Greedy
3,2.711637641682074,Epsilon-Greedy
3,3.311453147716879,Epsilon-Greedy
3,5.870157217403675,Epsilon-Greedy
3,2.680498408460867,Epsilon-Greedy
3,3.4908883373698942,Epsilon-Greedy
3,2.031323673331293,Epsilon-Greedy
3,3.3655112877517728,Epsilon-Greedy
3,1.638228851822923,Epsilon-Greedy
3,6.655153256252753,Epsilon-Greedy
3,3.5920780514931367,Epsilon-Greedy
3,5.946929566834952,Epsilon-Greedy
3,3.6582052799413103,Epsilon-Greedy
3,4.32645530241725,Epsilon-Greedy
3,4.842272955594438,Epsilon-Greedy
3,4.198549703394495,Epsilon-Greedy
3,2.180832332612667,Epsilon-Greedy
3,3.2821966054755034,Epsilon-Greedy
3,4.967258605237829,Epsilon-Greedy
3,4.985694605547152,Epsilon-Greedy
3,3.1007269703260043,Epsilon-Greedy
3,5.80599258308504,Epsilon-Greedy
3,4.926592818308078,Epsilon-Greedy
3,4.321288646729647,Epsilon-Greedy
3,3.43598653766086,Epsilon-Greedy
3,3.3906174777386258,Epsilon-Greedy
3,3.2666713977299855,Epsilon-Greedy
3,3.588944442491634,Epsilon-Greedy
3,4.978647351743442,Epsilon-Greedy
3,2.788704134465074,Epsilon-Greedy
3,3.664104372677663,Epsilon-Greedy
3,4.951562289756373,Epsilon-Greedy
3,3.386832333689165,Epsilon-Greedy
3,4.797126590220755,Epsilon-Greedy
3,2.5928748142113367,Epsilon-Greedy
3,5.458423941814845,Epsilon-Greedy
3,4.815764439816047,Epsilon-Greedy
3,5.008419801395496,Epsilon-Greedy
3,4.123081065729206,Epsilon-Greedy
3,3.66745361114798,Epsilon-Greedy
3,5.999698044007682,Epsilon-Greedy
3,3.6283061690938814,Epsilon-Greedy
3,2.46620290423734,Epsilon-Greedy
3,4.555010857146643,Epsilon-Greedy
3,5.214880884698469,Epsilon-Greedy
3,1.9449200112419662,Epsilon-Greedy
3,4.205171237762891,Epsilon-Greedy
3,3.725497834264845,Epsilon-Greedy
3,3.8492834722804137,Epsilon-Greedy
3,5.840298833451307,Epsilon-Greedy
3,4.022146877361156,Epsilon-Greedy
3,4.268227258405963,Epsilon-Greedy
3,3.4361408311031125,Epsilon-Greedy
3,3.8725702898835634,Epsilon-Greedy
3,2.6301488460958824,Epsilon-Greedy
3,4.930637801632965,Epsilon-Greedy
3,4.2205376962167565,Epsilon-Greedy
3,3.6336782877648752,Epsilon-Greedy
3,3.3319303745366335,Epsilon-Greedy
3,3.3867262684162243,Epsilon-Greedy
3,2.700382960130114,Epsilon-Greedy
3,4.990772282632993,Epsilon-Greedy
3,4.852779213966563,Epsilon-Greedy
3,3.7375787835779124,Epsilon-Greedy
3,3.7756547936267646,Epsilon-Greedy
3,1.8768951776280627,Epsilon-Greedy
3,4.256028778983582,Epsilon-Greedy
3,3.2944541657933732,Epsilon-Greedy
3,6.969824807095062,Epsilon-Greedy
3,4.4795287525453995,Epsilon-Greedy
3,4.637099431969716,Epsilon-Greedy
3,5.3522314779778775,Epsilon-Greedy
3,4.9639523066766795,Epsilon-Greedy
3,3.4814263822395013,Epsilon-Greedy
3,2.5943776557243874,Epsilon-Greedy
3,2.799189066070166,Epsilon-Greedy
3,3.777917343971742,Epsilon-Greedy
3,3.4415021584272854,Epsilon-Greedy
3,4.796157443443509,Epsilon-Greedy
3,4.991219896136345,Epsilon-Greedy
3,3.7381739402261647,Epsilon-Greedy
3,4.7637304126159705,Epsilon-Greedy
3,4.57777179883163,Epsilon-Greedy
3,4.98877207030492,Epsilon-Greedy
3,6.00573828274182,Epsilon-Greedy
3,3.3037869755010645,Epsilon-Greedy
3,6.3723223710575905,Epsilon-Greedy
3,3.144244920583814,Epsilon-Greedy
3,3.305271340315628,Epsilon-Greedy
3,4.126548435360538,Epsilon-Greedy
3,4.650953964428066,Epsilon-Greedy
3,4.694417120771513,Epsilon-Greedy
3,3.906820411836106,Epsilon-Greedy
3,3.9550521479140417,Epsilon-Greedy
3,4.5467325564592285,Epsilon-Greedy
3,4.724955668806251,Epsilon-Greedy
3,5.194764699242995,Epsilon-Greedy
3,5.957352081644197,Epsilon-Greedy
3,3.498217197297262,Epsilon-Greedy
3,3.3699692946820106,Epsilon-Greedy
3,2.1871362202051294,Epsilon-Greedy
3,4.946027385953758,Epsilon-Greedy
3,2.9649665215193073,Epsilon-Greedy
3,3.6581212402371763,Epsilon-Greedy
3,4.3606593693054565,Epsilon-Greedy
3,4.235194813313367,Epsilon-Greedy
3,3.143934533300608,Epsilon-Greedy
3,4.779368943522902,Epsilon-Greedy
3,4.832765762104001,Epsilon-Greedy
3,3.4362623701185804,Epsilon-Greedy
3,4.152243412780415,Epsilon-Greedy
3,3.75765342457027,Epsilon-Greedy
3,3.1196611484919456,Epsilon-Greedy
3,4.791125183134932,Epsilon-Greedy
3,3.8654301360778254,Epsilon-Greedy
3,3.1911531668395403,Epsilon-Greedy
3,2.689983971657913,Epsilon-Greedy
3,2.7985057719674513,Epsilon-Greedy
3,5.765720392872743,Epsilon-Greedy
3,4.737394939935885,Epsilon-Greedy
3,3.672907177130888,Epsilon-Greedy
3,3.960688034979843,Epsilon-Greedy
3,3.9884405196443287,Epsilon-Greedy
3,4.467544393469013,Epsilon-Greedy
3,4.459472207939858,Epsilon-Greedy
3,2.8702744701667404,Epsilon-Greedy
3,5.140594482010989,Epsilon-Greedy
3,4.040106445462447,Epsilon-Greedy
3,3.1592020519864485,Epsilon-Greedy
3,3.1391968206357417,Epsilon-Greedy
3,4.090825302025338,Epsilon-Greedy
3,4.892496045943158,Epsilon-Greedy
3,3.7027329796153516,Epsilon-Greedy
3,4.314656854890402,Epsilon-Greedy
3,3.7547953092481725,Epsilon-Greedy
3,2.6842799889697977,Epsilon-Greedy
3,3.331783912824205,Epsilon-Greedy
3,5.251124927092153,Epsilon-Greedy
3,4.041041152941479,Epsilon-Greedy
3,4.620236790741478,Epsilon-Greedy
3,3.0950861497558697,Epsilon-Greedy
3,4.7825842230598425,Epsilon-Greedy
3,3.2083472450108474,Epsilon-Greedy
3,3.354863514539493,Epsilon-Greedy
3,5.219946963866221,Epsilon-Greedy
3,3.945347971659809,Epsilon-Greedy
3,2.6192145656611396,Epsilon-Greedy
3,6.326986351867319,Epsilon-Greedy
3,3.6080527570989878,Epsilon-Greedy
3,5.377582165868203,Epsilon-Greedy
3,3.5912952640122646,Epsilon-Greedy
3,5.071400723179776,Epsilon-Greedy
3,4.059273166071153,Epsilon-Greedy
3,4.135030020541412,Epsilon-Greedy
3,3.3101706659547716,Epsilon-Greedy
3,2.60848072631848,Epsilon-Greedy
3,4.098366218947116,Epsilon-Greedy
3,5.677741710122914,Epsilon-Greedy
3,2.3492363033413044,Epsilon-Greedy
3,4.845059452333263,Epsilon-Greedy
3,2.9298109679115836,Epsilon-Greedy
3,3.495546190250743,Epsilon-Greedy
3,3.3559989279602735,Epsilon-Greedy
3,2.8071253144786388,Epsilon-Greedy
3,3.987565893888264,Epsilon-Greedy
3,2.5860225985755316,Epsilon-Greedy
3,3.9973424151937134,Epsilon-Greedy
3,3.359498680611478,Epsilon-Greedy
3,4.220084330927159,Epsilon-Greedy
3,4.005263776163974,Epsilon-Greedy
3,4.025881266933276,Epsilon-Greedy
3,4.123754045631596,Epsilon-Greedy
3,4.5182567410292815,Epsilon-Greedy
3,2.0172699355700763,Epsilon-Greedy
3,3.84554771917158,Epsilon-Greedy
3,2.570936754085498,Epsilon-Greedy
3,2.1510894696435408,Epsilon-Greedy
3,4.713731297120683,Epsilon-Greedy
3,4.34805879800304,Epsilon-Greedy
3,4.423353333649383,Epsilon-Greedy
3,6.718901005162416,Epsilon-Greedy
3,4.947069957466271,Epsilon-Greedy
3,4.972454931838482,Epsilon-Greedy
3,3.333547897858877,Epsilon-Greedy
3,3.4727575776436495,Epsilon-Greedy
3,4.9519736906286,Epsilon-Greedy
3,3.5130044876338418,Epsilon-Greedy
3,4.477328257249433,Epsilon-Greedy
3,3.686731522190797,Epsilon-Greedy
3,4.54267899977803,Epsilon-Greedy
3,3.144695047391283,Epsilon-Greedy
3,3.182828610077621,Epsilon-Greedy
3,4.470611008958171,Epsilon-Greedy
3,2.474276095541287,Epsilon-Greedy
3,5.68847858737403,Epsilon-Greedy
3,2.0865703611130932,Epsilon-Greedy
3,4.578472667880895,Epsilon-Greedy
3,3.220226996204484,Epsilon-Greedy
3,4.305829098006793,Epsilon-Greedy
3,3.9840635693450017,Epsilon-Greedy
3,3.149840855624049,Epsilon-Greedy
3,3.50893341505527,Epsilon-Greedy
3,3.354595331135614,Epsilon-Greedy
3,4.3232598458013145,Epsilon-Greedy
3,3.005387842128888,Epsilon-Greedy
3,5.389923101466918,Epsilon-Greedy
3,2.9745511896796177,Epsilon-Greedy
3,4.920393130584096,Epsilon-Greedy
3,5.0448521858653015,Epsilon-Greedy
3,2.1657564214834597,Epsilon-Greedy
3,4.3948189536226305,Epsilon-Greedy
3,4.191294485676791,Epsilon-Greedy
3,3.364771536869837,Epsilon-Greedy
3,4.075965834447208,Epsilon-Greedy
3,3.6556517105193422,Epsilon-Greedy
3,5.161116402534485,Epsilon-Greedy
3,3.9184642011625566,Epsilon-Greedy
3,4.3157697208239245,Epsilon-Greedy
3,3.0345286587062685,Epsilon-Greedy
3,5.566908881697155,Epsilon-Greedy
3,4.111744860231858,Epsilon-Greedy
3,3.6693802325222555,Epsilon-Greedy
3,3.7495833529243527,Epsilon-Greedy
3,3.819314249085192,Epsilon-Greedy
3,2.9932255031813098,Epsilon-Greedy
3,3.0893876318525235,Epsilon-Greedy
3,2.0276014205869988,Epsilon-Greedy
3,3.947901615261455,Epsilon-Greedy
3,2.6339837002062625,Epsilon-Greedy
3,3.480622730317153,Epsilon-Greedy
3,2.410445812489316,Epsilon-Greedy
3,3.6101347070582306,Epsilon-Greedy
3,4.424371671273543,Epsilon-Greedy
3,5.990658644504096,Epsilon-Greedy
3,3.4909496303823273,Epsilon-Greedy
3,4.897990913451216,Epsilon-Greedy
3,4.813006341574976,Epsilon-Greedy
3,4.080879699797147,Epsilon-Greedy
3,4.555954955614595,Epsilon-Greedy
3,2.4856490585685362,Epsilon-Greedy
3,5.1237096118716625,Epsilon-Greedy
3,3.902262912555916,Epsilon-Greedy
3,2.5093407023435743,Epsilon-Greedy
3,5.64430733095852,Epsilon-Greedy
3,3.4795396819216817,Epsilon-Greedy
3,4.666935827694065,Epsilon-Greedy
3,6.244578908955959,Epsilon-Greedy
3,4.020814650892926,Epsilon-Greedy
3,4.431853513437458,Epsilon-Greedy
3,3.294880418409187,Epsilon-Greedy
3,2.728081024539419,Epsilon-Greedy
3,3.593593295106012,Epsilon-Greedy
3,4.727892574000521,Epsilon-Greedy
3,5.139073201242661,Epsilon-Greedy
3,4.129067867121067,Epsilon-Greedy
3,3.5670900698325623,Epsilon-Greedy
3,3.3701087533796694,Epsilon-Greedy
3,2.7877998592772153,Epsilon-Greedy
3,2.818457612658457,Epsilon-Greedy
3,4.121288044078069,Epsilon-Greedy
3,3.26616467098588,Epsilon-Greedy
3,5.509338890520051,Epsilon-Greedy
3,3.7142912675541098,Epsilon-Greedy
3,4.966212694357182,Epsilon-Greedy
3,4.197904392009414,Epsilon-Greedy
3,5.688162782784808,Epsilon-Greedy
3,3.4167160965118577,Epsilon-Greedy
3,4.032757476771586,Epsilon-Greedy
3,5.028867939375039,Epsilon-Greedy
3,2.5561060657728287,Epsilon-Greedy
3,2.235488486623648,Epsilon-Greedy
3,3.796506020302077,Epsilon-Greedy
3,3.1627739328524753,Epsilon-Greedy
3,3.0710652411418824,Epsilon-Greedy
3,5.7720266189162075,Epsilon-Greedy
3,3.6174501647738473,Epsilon-Greedy
3,3.444534763362185,Epsilon-Greedy
3,4.9718352180886,Epsilon-Greedy
3,5.183783497723187,Epsilon-Greedy
3,5.203208206780359,Epsilon-Greedy
3,3.3867472056693635,Epsilon-Greedy
3,4.660322966543894,Epsilon-Greedy
3,3.3970198419563937,Epsilon-Greedy
3,2.2837332766765766,Epsilon-Greedy
3,2.7598304699087155,Epsilon-Greedy
3,4.894806255911595,Epsilon-Greedy
3,2.9279421326360304,Epsilon-Greedy
3,4.56981548948173,Epsilon-Greedy
3,4.3267658535541464,Epsilon-Greedy
3,4.402156212961084,Epsilon-Greedy
3,3.60112837610904,Epsilon-Greedy
3,6.199596887668102,Epsilon-Greedy
3,3.253699915728595,Epsilon-Greedy
3,4.42233756023418,Epsilon-Greedy
3,2.8878399970023034,Epsilon-Greedy
3,4.192489717251509,Epsilon-Greedy
3,4.664597460519209,Epsilon-Greedy
3,4.557614815706444,Epsilon-Greedy
3,4.344242905539745,Epsilon-Greedy
3,4.094513291407079,Epsilon-Greedy
3,4.1332041683423935,Epsilon-Greedy
3,5.352644444834743,Epsilon-Greedy
3,2.9712177196639136,Epsilon-Greedy
3,1.959172942736061,Epsilon-Greedy
3,3.1273992447734518,Epsilon-Greedy
3,3.7858327347823915,Epsilon-Greedy
3,4.128992072231169,Epsilon-Greedy
3,3.6034405712177557,Epsilon-Greedy
3,4.889182423623375,Epsilon-Greedy
3,4.5928688171497285,Epsilon-Greedy
3,4.873071389850139,Epsilon-Greedy
3,4.186835282135127,Epsilon-Greedy
3,3.8495007767154608,Epsilon-Greedy
3,3.5238243776882907,Epsilon-Greedy
3,4.6201686785046086,Epsilon-Greedy
3,2.0508526938771814,Epsilon-Greedy
3,5.692631588120588,Epsilon-Greedy
3,3.9448155402498726,Epsilon-Greedy
3,4.220276199870408,Epsilon-Greedy
3,3.8853982052747758,Epsilon-Greedy
3,2.333240086041574,Epsilon-Greedy
3,4.6478239246136,Epsilon-Greedy
3,3.1464135362301313,Epsilon-Greedy
3,3.4138935443555,Epsilon-Greedy
3,3.8434091613035797,Epsilon-Greedy
3,4.9708802066139555,Epsilon-Greedy
3,4.691096776681075,Epsilon-Greedy
3,4.921612458908035,Epsilon-Greedy
3,5.038526714333944,Epsilon-Greedy
3,4.663773846680702,Epsilon-Greedy
3,3.9027106266237137,Epsilon-Greedy
3,5.218135592050476,Epsilon-Greedy
3,3.7072148155586477,Epsilon-Greedy
3,4.748039517580259,Epsilon-Greedy
3,4.603428721919009,Epsilon-Greedy
3,5.53215636128056,Epsilon-Greedy
3,5.164306760651925,Epsilon-Greedy
3,4.968903777496993,Epsilon-Greedy
3,5.623894107451784,Epsilon-Greedy
3,3.182662686861586,Epsilon-Greedy
3,3.5298247271918313,Epsilon-Greedy
3,3.649983608649751,Epsilon-Greedy
3,2.6562027282284726,Epsilon-Greedy
3,2.9857049859604694,Epsilon-Greedy
3,3.235176435765297,Epsilon-Greedy
3,5.679270858619249,Epsilon-Greedy
3,4.547761283682835,Epsilon-Greedy
3,6.047557847825641,Epsilon-Greedy
3,2.9070723986392712,Epsilon-Greedy
3,4.736407990873422,Epsilon-Greedy
3,4.956679859184267,Epsilon-Greedy
3,4.554147013218824,Epsilon-Greedy
3,3.483901952742104,Epsilon-Greedy
3,1.60276757534389,Epsilon-Greedy
3,4.156340059787707,Epsilon-Greedy
3,5.356820676896138,Epsilon-Greedy
3,2.0485890301983805,Epsilon-Greedy
